FIPS,State,County,Predicted_change_obese
53015,Washington,Cowlitz,-1.6218484854007835
53017,Washington,Douglas,2.870293244029432
53021,Washington,Franklin,0.7641475075332527
53025,Washington,Grant,1.8489375120996252
53027,Washington,Grays Harbor,1.302859107852307
53029,Washington,Island,1.9629761065109088
53031,Washington,Jefferson,2.779316740069915
53033,Washington,King,0.8973434487094315
53035,Washington,Kitsap,0.5180948197270421
53037,Washington,Kittitas,4.218655717660181
53039,Washington,Klickitat,2.491225447860491
53041,Washington,Lewis,0.7405968804199027
53043,Washington,Lincoln,-1.7118596934261872
53045,Washington,Mason,0.9013122657887664
53047,Washington,Okanogan,2.4762231237554406
53049,Washington,Pacific,2.460377802119117
53051,Washington,Pend Oreille,-2.5970378026749517
53053,Washington,Pierce,1.80572768033987
53055,Washington,San Juan,1.5232650253279543
53057,Washington,Skagit,0.6270790363672003
53059,Washington,Skamania,-1.123474572632376
53061,Washington,Snohomish,0.5695195628336311
53063,Washington,Spokane,1.673675375846838
53065,Washington,Stevens,0.7855137363802559
53067,Washington,Thurston,1.0678372887778558
53069,Washington,Wahkiakum,4.293583818065928
53071,Washington,Walla Walla,0.9898620559999816
53073,Washington,Whatcom,0.22347432746771934
53075,Washington,Whitman,-0.6469895843038347
53077,Washington,Yakima,0.40117949449853263
33001,New Hampshire,Belknap,3.717722810110042
33003,New Hampshire,Carroll,0.11772281010827657
33005,New Hampshire,Cheshire,-4.082277189891008
33007,New Hampshire,Coos,0.21772281010813221
33009,New Hampshire,Grafton,2.6177228101087655
33011,New Hampshire,Hillsborough,-0.18227718989217606
33013,New Hampshire,Merrimack,2.9177228101102575
33015,New Hampshire,Rockingham,-0.08227718989267085
33017,New Hampshire,Strafford,1.3177228101074288
33019,New Hampshire,Sullivan,0.31772281010806214
2013,Alaska,Aleutians East,3.0429236415643484
2016,Alaska,Aleutians West,5.76065548750624
2020,Alaska,Anchorage,0.23896416808061488
2050,Alaska,Bethel,0.7131000959425603
2060,Alaska,Bristol Bay,1.3427587040474496
2068,Alaska,Denali,-2.9327874509752387
2070,Alaska,Dillingham,-4.174459317737222
2090,Alaska,Fairbanks North Star,3.423902708429103
2100,Alaska,Haines,-2.0176972750812556
2110,Alaska,Juneau,0.2736244681064515
2122,Alaska,Kenai Peninsula,-3.660528688232664
2130,Alaska,Ketchikan Gateway,-4.977206548214772
2150,Alaska,Kodiak Island,1.6673326853657997
2170,Alaska,Matanuska-Susitna,0.46540923563266867
2180,Alaska,Nome,1.4172274613303646
2185,Alaska,North Slope,-2.0471444817997972
2188,Alaska,Northwest Arctic,-0.7497088512264912
2220,Alaska,Sitka,-2.4331286381483213
2240,Alaska,Southeast Fairbanks,-0.14795470376436448
2261,Alaska,Valdez-Cordova,-2.882783467188217
2282,Alaska,Yakutat,2.2754335513594506
2290,Alaska,Yukon-Koyukuk,-5.857241295952715
15001,Hawaii,Hawaii,1.2722073095340232
15003,Hawaii,Honolulu,1.0722073095353393
15007,Hawaii,Kauai,0.1722073095329582
46003,South Dakota,Aurora,1.9762180897922086
46005,South Dakota,Beadle,-0.19502016848253076
46007,South Dakota,Bennett,0.2555246346352291
46009,South Dakota,Bon Homme,2.541072252733393
46011,South Dakota,Brookings,1.6406759958558284
46013,South Dakota,Brown,1.1747930214037137
46015,South Dakota,Brule,1.982408272427156
46017,South Dakota,Buffalo,1.5066170746533487
46019,South Dakota,Butte,0.4330818337190984
46023,South Dakota,Charles Mix,0.7861338874819257
46025,South Dakota,Clark,2.947643693953955
46027,South Dakota,Clay,1.914118070529504
46029,South Dakota,Codington,0.8736458129987259
46031,South Dakota,Corson,0.6432752722561474
46033,South Dakota,Custer,1.734380574019621
46035,South Dakota,Davison,1.5595554061557495
46037,South Dakota,Day,5.110046339835492
46039,South Dakota,Deuel,3.482900260934038
46041,South Dakota,Dewey,0.08951035890734049
46045,South Dakota,Edmunds,2.320728422264466
46047,South Dakota,Fall River,-0.07441079398860252
46051,South Dakota,Grant,2.2660561773313774
46053,South Dakota,Gregory,2.45960132850996
46055,South Dakota,Haakon,2.7863772743911657
46057,South Dakota,Hamlin,2.722922607095395
46059,South Dakota,Hand,3.3722025174595185
46061,South Dakota,Hanson,1.5269895218770824
46063,South Dakota,Harding,3.357751725862528
46065,South Dakota,Hughes,-0.3688643316600957
46067,South Dakota,Hutchinson,2.6710568836620165
46069,South Dakota,Hyde,0.8012643958617591
46071,South Dakota,Jackson,1.7731829584962977
46075,South Dakota,Jones,1.2530616304595572
46077,South Dakota,Kingsbury,3.6951370124237872
46079,South Dakota,Lake,1.9824799552609809
46081,South Dakota,Lawrence,2.939660379062677
46083,South Dakota,Lincoln,2.4874983351957725
46085,South Dakota,Lyman,0.10735211067322048
46087,South Dakota,McCook,0.47325622624307684
46089,South Dakota,McPherson,3.5171240990697807
46093,South Dakota,Meade,2.230195137532873
46095,South Dakota,Mellette,1.6628725687801929
46097,South Dakota,Miner,3.4447793054996154
46099,South Dakota,Minnehaha,0.07432695913605995
46101,South Dakota,Moody,2.745473950130785
46103,South Dakota,Pennington,1.042102534555419
46105,South Dakota,Perkins,4.166463529216342
46107,South Dakota,Potter,-0.0682751245911053
46109,South Dakota,Roberts,2.4524591800975877
46111,South Dakota,Sanborn,2.157789760504256
46115,South Dakota,Spink,1.4201701222995073
46117,South Dakota,Stanley,1.4624661882437384
46119,South Dakota,Sully,1.9079130247436495
46121,South Dakota,Todd,1.1278989329670566
46123,South Dakota,Tripp,-0.5213449521690118
46125,South Dakota,Turner,3.5733536690084033
46127,South Dakota,Union,1.0270864472198555
46129,South Dakota,Walworth,0.6893814255833823
46135,South Dakota,Yankton,0.5391023583493681
37001,North Carolina,Alamance,0.47995924161498316
37003,North Carolina,Alexander,0.9016830163553213
37005,North Carolina,Alleghany,2.036547513935032
37007,North Carolina,Anson,2.1064540738153963
37009,North Carolina,Ashe,1.6960487269878854
37011,North Carolina,Avery,-0.24654775067923496
37013,North Carolina,Beaufort,0.6201830560420352
37015,North Carolina,Bertie,-0.03542837031633339
37017,North Carolina,Bladen,0.6477785604251687
37019,North Carolina,Brunswick,0.16135544635122556
37021,North Carolina,Buncombe,1.9091947729422376
37023,North Carolina,Burke,0.39051458262098815
37025,North Carolina,Cabarrus,0.21713653046499248
37027,North Carolina,Caldwell,1.0219186018862898
37029,North Carolina,Camden,0.0003532887633047495
37031,North Carolina,Carteret,0.5746407748291307
37033,North Carolina,Caswell,2.7060323866743765
37035,North Carolina,Catawba,0.7069605396366271
37037,North Carolina,Chatham,0.19605017711043504
37039,North Carolina,Cherokee,1.5615599726899094
37041,North Carolina,Chowan,3.4501677332532843
37043,North Carolina,Clay,1.31099697667997
37045,North Carolina,Cleveland,1.837830962302372
37047,North Carolina,Columbus,0.6820612640249977
37049,North Carolina,Craven,1.0426383658646192
37051,North Carolina,Cumberland,0.35504431522812707
37053,North Carolina,Currituck,0.23687666127462387
37055,North Carolina,Dare,0.5228701931548096
37057,North Carolina,Davidson,0.9332210760506132
37059,North Carolina,Davie,1.4298719314374482
37061,North Carolina,Duplin,1.114013017256181
37063,North Carolina,Durham,0.1540360108386142
37065,North Carolina,Edgecombe,2.8026241165657706
37067,North Carolina,Forsyth,0.8529690966985126
37069,North Carolina,Franklin,1.6146115725808805
37071,North Carolina,Gaston,2.1673667789851896
37073,North Carolina,Gates,0.18543661170589054
37075,North Carolina,Graham,0.2534091608707243
37077,North Carolina,Granville,0.5178199012015114
37079,North Carolina,Greene,1.6780673634840717
37081,North Carolina,Guilford,0.4634434285155565
37083,North Carolina,Halifax,0.8304656030320205
37085,North Carolina,Harnett,0.1501625108348733
37087,North Carolina,Haywood,1.3613145192798832
37089,North Carolina,Henderson,0.7075160039713904
37091,North Carolina,Hertford,2.3115211151562627
37093,North Carolina,Hoke,1.3625302431657709
37095,North Carolina,Hyde,0.9544028956026773
37097,North Carolina,Iredell,0.3304253130996933
37099,North Carolina,Jackson,-0.8445733482549056
37101,North Carolina,Johnston,0.23032272022051192
37103,North Carolina,Jones,2.798177417416011
37105,North Carolina,Lee,1.9423886256928642
37107,North Carolina,Lenoir,3.08598170210608
37109,North Carolina,Lincoln,1.3193377337229628
37111,North Carolina,McDowell,-1.851059397206551
37113,North Carolina,Macon,0.46068328018596566
37115,North Carolina,Madison,1.0248223394694826
37117,North Carolina,Martin,1.1743431399549564
37119,North Carolina,Mecklenburg,-0.6908146825334088
37121,North Carolina,Mitchell,0.44131342548771024
37123,North Carolina,Montgomery,0.5579751574894594
37125,North Carolina,Moore,0.8819219627834929
37127,North Carolina,Nash,1.793144039135541
37129,North Carolina,New Hanover,1.1454375474918894
37131,North Carolina,Northampton,1.9690271716586076
37133,North Carolina,Onslow,-1.1918696769409232
37135,North Carolina,Orange,0.09255828224631016
37137,North Carolina,Pamlico,0.8177927568930734
37139,North Carolina,Pasquotank,1.1504529866301119
37141,North Carolina,Pender,-0.19035925726920133
37143,North Carolina,Perquimans,1.504620059824294
37145,North Carolina,Person,4.11356243944311
37147,North Carolina,Pitt,0.15673474497180462
37149,North Carolina,Polk,2.2335322068504104
37151,North Carolina,Randolph,1.3525728074987078
37153,North Carolina,Richmond,3.678551581809614
37155,North Carolina,Robeson,0.5979538585144375
37157,North Carolina,Rockingham,1.66130227391234
37159,North Carolina,Rowan,1.3404798233868782
37161,North Carolina,Rutherford,1.3205433820938244
37163,North Carolina,Sampson,2.3402746600801216
37165,North Carolina,Scotland,2.7765862319177805
37167,North Carolina,Stanly,1.6396883683180221
37169,North Carolina,Stokes,0.17295026345842598
37171,North Carolina,Surry,1.6510298546284985
37173,North Carolina,Swain,0.8715832921810902
37175,North Carolina,Transylvania,2.8111217863550557
37177,North Carolina,Tyrrell,2.071874056856255
37179,North Carolina,Union,0.3411047031715213
37181,North Carolina,Vance,3.966601331177916
37183,North Carolina,Wake,-2.5440150702129554
37185,North Carolina,Warren,0.9298456074033812
37187,North Carolina,Washington,-0.6672433300975401
37189,North Carolina,Watauga,0.4652662585868848
37191,North Carolina,Wayne,1.7704862745926233
37193,North Carolina,Wilkes,0.8339308897819104
37195,North Carolina,Wilson,2.343162066579149
37197,North Carolina,Yadkin,0.8083803811857132
37199,North Carolina,Yancey,2.850072375320118
20001,Kansas,Allen,3.3088069738633132
20003,Kansas,Anderson,2.873177444762445
20005,Kansas,Atchison,3.4244092141804945
20007,Kansas,Barber,2.3588348113431126
20009,Kansas,Barton,2.9752314963514
20011,Kansas,Bourbon,3.8779381746429378
20013,Kansas,Brown,2.8826361184168854
20015,Kansas,Butler,2.3518556253325884
20019,Kansas,Chautauqua,1.8313144267110837
20021,Kansas,Cherokee,4.15815617917005
20025,Kansas,Clark,1.2122688647468944
20027,Kansas,Clay,2.653160585397582
20029,Kansas,Cloud,1.875833805700142
20031,Kansas,Coffey,2.0181445830554274
20033,Kansas,Comanche,3.216886516353038
20035,Kansas,Cowley,2.9523490192497066
20037,Kansas,Crawford,2.6333542529240486
20041,Kansas,Dickinson,2.1291374900061073
20043,Kansas,Doniphan,2.028855907918063
20045,Kansas,Douglas,0.0037609355921789135
20047,Kansas,Edwards,1.7573508579436332
20051,Kansas,Ellis,1.8155872706459395
20053,Kansas,Ellsworth,1.800412020149806
20055,Kansas,Finney,1.5450698492142538
20057,Kansas,Ford,2.1043476018896516
20059,Kansas,Franklin,3.026092229012577
20061,Kansas,Geary,0.9333358282657505
20063,Kansas,Gove,1.8411222275184649
20065,Kansas,Graham,3.3068201553312218
20067,Kansas,Grant,3.3634216913505655
20069,Kansas,Gray,1.9822330585932608
20073,Kansas,Greenwood,4.45834757682765
20077,Kansas,Harper,1.5432067446418345
20079,Kansas,Harvey,1.665891301585287
20083,Kansas,Hodgeman,0.9372359113148035
20085,Kansas,Jackson,2.788207558362369
20087,Kansas,Jefferson,1.0132821206776765
20091,Kansas,Johnson,-0.7646908173788317
20093,Kansas,Kearny,1.5077536047605702
20095,Kansas,Kingman,1.2693059152119173
20099,Kansas,Labette,3.923014431725693
20101,Kansas,Lane,2.42587224131214
20103,Kansas,Leavenworth,1.0498422217228813
20105,Kansas,Lincoln,1.6197223773696026
20107,Kansas,Linn,2.8063584372926336
20111,Kansas,Lyon,2.42266211761363
20113,Kansas,McPherson,3.1253510431707068
20115,Kansas,Marion,2.6557608679933353
20117,Kansas,Marshall,2.186383617314493
20119,Kansas,Meade,2.270830834469342
20121,Kansas,Miami,1.7526172902524457
20123,Kansas,Mitchell,1.708813830933167
20125,Kansas,Montgomery,3.232398199440851
20127,Kansas,Morris,2.240716374802165
20129,Kansas,Morton,2.298815848639863
20131,Kansas,Nemaha,3.0948516223449327
20133,Kansas,Neosho,3.371991671011325
20135,Kansas,Ness,1.339257361004647
20137,Kansas,Norton,1.7103322508414678
20139,Kansas,Osage,2.258543750684139
20143,Kansas,Ottawa,2.5403777142724335
20145,Kansas,Pawnee,1.617382978029812
20147,Kansas,Phillips,2.6570172348915753
20149,Kansas,Pottawatomie,2.2268224420042633
20151,Kansas,Pratt,2.1641909031044437
20153,Kansas,Rawlins,2.23586757755915
20155,Kansas,Reno,2.772897746366147
20157,Kansas,Republic,1.2652486789400825
20159,Kansas,Rice,2.655665021951068
20161,Kansas,Riley,-0.5406471542714987
20163,Kansas,Rooks,1.9394148978476982
20165,Kansas,Rush,1.9053602292255944
20167,Kansas,Russell,2.908816021798386
20169,Kansas,Saline,1.8605271421810323
20171,Kansas,Scott,1.6651754885280645
20173,Kansas,Sedgwick,1.2133066502367418
20175,Kansas,Seward,0.935833909900145
20177,Kansas,Shawnee,2.4931391303341113
20179,Kansas,Sheridan,2.113554327090578
20181,Kansas,Sherman,2.1182651700852575
20183,Kansas,Smith,3.1534385688138515
20189,Kansas,Stevens,3.4483443062981998
20191,Kansas,Sumner,1.91910629950368
20193,Kansas,Thomas,1.1212752208072707
20195,Kansas,Trego,1.3376161598396084
20197,Kansas,Wabaunsee,2.095171397267789
20199,Kansas,Wallace,1.9909149701654518
20203,Kansas,Wichita,1.8295997050687909
20205,Kansas,Wilson,3.0357147119922234
20207,Kansas,Woodson,3.342714597122676
20209,Kansas,Wyandotte,2.334178301112797
19001,Iowa,Adair,2.778171163279895
19003,Iowa,Adams,3.548429915734099
19005,Iowa,Allamakee,4.634538068847742
19007,Iowa,Appanoose,3.7536397858356083
19011,Iowa,Benton,4.357926513805289
19013,Iowa,Black Hawk,2.276662054810349
19015,Iowa,Boone,2.023221461988145
19017,Iowa,Bremer,2.9506200461337118
19019,Iowa,Buchanan,3.033584675971472
19021,Iowa,Buena Vista,1.1535623485175834
19023,Iowa,Butler,4.833134864076547
19025,Iowa,Calhoun,2.710545377667472
19027,Iowa,Carroll,3.041015963559868
19029,Iowa,Cass,1.8297427435089892
19031,Iowa,Cedar,2.076532342014076
19033,Iowa,Cerro Gordo,3.884452679864848
19035,Iowa,Cherokee,3.662528109202641
19037,Iowa,Chickasaw,3.7784805264946075
19039,Iowa,Clarke,4.398993961800789
19041,Iowa,Clay,2.4709191504325623
19043,Iowa,Clayton,3.66311886237781
19045,Iowa,Clinton,2.890749552585593
19047,Iowa,Crawford,5.013685897539807
19049,Iowa,Dallas,0.3555108558950979
19051,Iowa,Davis,3.9370285274225996
19053,Iowa,Decatur,4.715371791834883
19055,Iowa,Delaware,2.861141981049076
19057,Iowa,Des Moines,2.150892716551827
19059,Iowa,Dickinson,3.4099250484003694
19061,Iowa,Dubuque,4.480477161706843
19063,Iowa,Emmet,3.952115165757257
19065,Iowa,Fayette,3.00389437367228
19067,Iowa,Floyd,3.091087686227796
19069,Iowa,Franklin,4.367436880901155
19071,Iowa,Fremont,3.1213579624459555
19073,Iowa,Greene,4.012113040762366
19075,Iowa,Grundy,2.398627688952054
19077,Iowa,Guthrie,4.9225353946128205
19079,Iowa,Hamilton,1.6739679384158597
19081,Iowa,Hancock,2.890204960537079
19083,Iowa,Hardin,3.948162892650641
19085,Iowa,Harrison,4.401019109010374
19087,Iowa,Henry,1.7194534345417873
19089,Iowa,Howard,4.544567013445907
19091,Iowa,Humboldt,2.709670654551271
19093,Iowa,Ida,3.800375496714823
19095,Iowa,Iowa,0.15930677373603075
19097,Iowa,Jackson,3.566419462359683
19099,Iowa,Jasper,2.0702389390880183
19101,Iowa,Jefferson,0.9986449808227664
19103,Iowa,Johnson,1.1074111090881487
19105,Iowa,Jones,4.4388616406781205
19107,Iowa,Keokuk,4.620527283556212
19109,Iowa,Kossuth,3.4079732906029934
19111,Iowa,Lee,3.625984654278391
19113,Iowa,Linn,1.4589585938602048
19115,Iowa,Louisa,4.926975706983965
19117,Iowa,Lucas,4.961023479789309
19119,Iowa,Lyon,3.532800918767707
19121,Iowa,Madison,4.183666916516826
19123,Iowa,Mahaska,2.9792267669516646
19125,Iowa,Marion,2.61389896137251
19127,Iowa,Marshall,4.452965728368024
19129,Iowa,Mills,4.220683452693252
19131,Iowa,Mitchell,1.7462311550657514
19133,Iowa,Monona,3.5850301380286
19135,Iowa,Monroe,4.547194893487542
19137,Iowa,Montgomery,4.363204611746251
19139,Iowa,Muscatine,3.7781211654568043
19141,Iowa,O'Brien,2.0935510583584374
19143,Iowa,Osceola,3.394706786867102
19145,Iowa,Page,3.285316627696166
19147,Iowa,Palo Alto,3.57079152521916
19149,Iowa,Plymouth,2.2027501280241775
19151,Iowa,Pocahontas,3.3985474431889457
19153,Iowa,Polk,2.1409033274341556
19155,Iowa,Pottawattamie,4.366770667269155
19157,Iowa,Poweshiek,2.4981794459104014
19159,Iowa,Ringgold,5.095936170922904
19161,Iowa,Sac,2.611943726045702
19163,Iowa,Scott,2.2627459596888504
19165,Iowa,Shelby,4.543552243199733
19167,Iowa,Sioux,3.2980111344604786
19169,Iowa,Story,-0.9611604900880313
19171,Iowa,Tama,3.9397366934447433
19173,Iowa,Taylor,2.9111807015216904
19175,Iowa,Union,4.7365110017136605
19177,Iowa,Van Buren,3.283421074463197
19179,Iowa,Wapello,4.872132142185474
19181,Iowa,Warren,1.8985712829917323
19183,Iowa,Washington,4.56451963875764
19185,Iowa,Wayne,2.636781555332906
19187,Iowa,Webster,2.9753249428486477
19189,Iowa,Winnebago,2.705352210530108
19191,Iowa,Winneshiek,2.0443906641671985
19193,Iowa,Woodbury,3.384020918065443
19195,Iowa,Worth,3.133819215446443
19197,Iowa,Wright,4.891530265146446
4001,Arizona,Apache,1.8005761400651354
4003,Arizona,Cochise,2.1005761397392897
4005,Arizona,Coconino,1.4005761401009746
4007,Arizona,Gila,1.7005761399212633
4009,Arizona,Graham,2.400576140123467
4011,Arizona,Greenlee,1.3005761399116857
4012,Arizona,La Paz,3.6005761400496743
4013,Arizona,Maricopa,-0.19942385904555157
4015,Arizona,Mohave,1.80057613961272
4017,Arizona,Navajo,4.000576140254687
4019,Arizona,Pima,-1.0994238587052787
4021,Arizona,Pinal,1.6005761400840033
4023,Arizona,Santa Cruz,0.9005761400232395
4025,Arizona,Yavapai,5.300576140370013
4027,Arizona,Yuma,4.500576139734569
25001,Massachusetts,Barnstable,-3.6421376437551567
25003,Massachusetts,Berkshire,-4.342137643494249
25005,Massachusetts,Bristol,-3.342137643322002
25007,Massachusetts,Dukes,-0.8421376435639054
25009,Massachusetts,Essex,-3.142137643713582
25011,Massachusetts,Franklin,-5.9421376434295246
25013,Massachusetts,Hampden,-2.9421376433107347
25015,Massachusetts,Hampshire,-4.042137643696627
25017,Massachusetts,Middlesex,-3.5421376427960265
25019,Massachusetts,Nantucket,-4.04213764355208
25021,Massachusetts,Norfolk,-3.7421376432965934
25023,Massachusetts,Plymouth,0.25786235682168096
25025,Massachusetts,Suffolk,-4.742137643588173
25027,Massachusetts,Worcester,-2.2421376435344156
12001,Florida,Alachua,-0.4993972257700993
12003,Florida,Baker,2.286087396408175
12005,Florida,Bay,2.407481186847578
12007,Florida,Bradford,4.665638051225051
12009,Florida,Brevard,1.501193298702235
12011,Florida,Broward,0.42414655908908183
12013,Florida,Calhoun,5.777988979342965
12015,Florida,Charlotte,2.689620392414582
12017,Florida,Citrus,3.4750272696941513
12019,Florida,Clay,1.037556491307117
12021,Florida,Collier,0.3766980164364918
12023,Florida,Columbia,5.679927517531641
12027,Florida,DeSoto,3.7968487491636087
12029,Florida,Dixie,2.914482582845733
12031,Florida,Duval,1.3871137576510837
12033,Florida,Escambia,2.8688725552581986
12035,Florida,Flagler,1.6068524730459095
12037,Florida,Franklin,3.9187728524026175
12039,Florida,Gadsden,4.9506645834399166
12041,Florida,Gilchrist,0.3540642874716172
12043,Florida,Glades,3.0088318778178333
12045,Florida,Gulf,4.22516382425736
12047,Florida,Hamilton,1.8599675577269417
12049,Florida,Hardee,-2.5995744083533396
12051,Florida,Hendry,2.08074909693114
12053,Florida,Hernando,3.02425919364962
12055,Florida,Highlands,2.940715474185455
12057,Florida,Hillsborough,0.20851532590529226
12059,Florida,Holmes,5.407072574214208
12061,Florida,Indian River,1.7095988256702281
12063,Florida,Jackson,5.3741696451522385
12065,Florida,Jefferson,5.080098171293386
12067,Florida,Lafayette,4.275366679178536
12069,Florida,Lake,2.7522586347074207
12071,Florida,Lee,1.2061568897303905
12073,Florida,Leon,2.1374938654379028
12075,Florida,Levy,5.964173184851294
12077,Florida,Liberty,4.905434093564523
12079,Florida,Madison,1.6439177550866522
12081,Florida,Manatee,2.2468206754800226
12083,Florida,Marion,3.6614460588258106
12085,Florida,Martin,1.1703388527497944
12086,Florida,Miami-Dade,-0.33883208651069335
12087,Florida,Monroe,0.06874469310034752
12089,Florida,Nassau,1.6267778177972998
12091,Florida,Okaloosa,1.0580933690977594
12093,Florida,Okeechobee,3.5074708156214522
12095,Florida,Orange,0.8098145740048543
12097,Florida,Osceola,1.4599470897329592
12099,Florida,Palm Beach,0.6110809069705686
12101,Florida,Pasco,2.686331282533738
12103,Florida,Pinellas,1.3291868887594869
12105,Florida,Polk,1.3383901539122753
12107,Florida,Putnam,6.551208779263613
12109,Florida,St. Johns,0.35733312202475476
12111,Florida,St. Lucie,1.9829713929532842
12113,Florida,Santa Rosa,2.493023837113481
12115,Florida,Sarasota,2.0139877650012123
12117,Florida,Seminole,-0.1758570681392596
12119,Florida,Sumter,3.4366690811681857
12121,Florida,Suwannee,4.664099325152296
12123,Florida,Taylor,5.1397798098095775
12125,Florida,Union,5.066170565861743
12127,Florida,Volusia,2.287228934147954
12129,Florida,Wakulla,3.57811375984557
12131,Florida,Walton,3.5709428113073574
12133,Florida,Washington,7.007012874976769
18001,Indiana,Adams,2.378979622392059
18003,Indiana,Allen,0.28438236036839404
18005,Indiana,Bartholomew,-0.9453637795465557
18007,Indiana,Benton,2.3787436761991003
18009,Indiana,Blackford,1.6813600269186768
18011,Indiana,Boone,0.48522987521445937
18013,Indiana,Brown,1.8595962186089743
18015,Indiana,Carroll,0.8529958979567993
18017,Indiana,Cass,2.5572655291996353
18019,Indiana,Clark,1.0306585642056174
18021,Indiana,Clay,1.0545479831172475
18023,Indiana,Clinton,3.978188593733467
18025,Indiana,Crawford,2.34099139674834
18027,Indiana,Daviess,2.0268211430227456
18029,Indiana,Dearborn,1.2137154440839855
18031,Indiana,Decatur,1.3729504178076546
18033,Indiana,DeKalb,1.7042835914229462
18035,Indiana,Delaware,1.3443589839784793
18037,Indiana,Dubois,1.3100625503249503
18039,Indiana,Elkhart,2.1786357180734557
18041,Indiana,Fayette,4.544736670399073
18043,Indiana,Floyd,2.2105083978458633
18045,Indiana,Fountain,2.4386455768498054
18047,Indiana,Franklin,2.052649197810336
18049,Indiana,Fulton,2.6285612156689595
18051,Indiana,Gibson,3.2508802430718373
18053,Indiana,Grant,4.778461531679699
18055,Indiana,Greene,2.8522188008986733
18057,Indiana,Hamilton,0.7667764356484588
18059,Indiana,Hancock,2.459442045115007
18061,Indiana,Harrison,2.776123519235631
18063,Indiana,Hendricks,0.048366434872437636
18065,Indiana,Henry,4.225282684850106
18067,Indiana,Howard,3.2395156320356793
18069,Indiana,Huntington,0.9484695903229237
18071,Indiana,Jackson,2.2511613911940422
18073,Indiana,Jasper,2.397150091894023
18075,Indiana,Jay,2.3677255927002236
18077,Indiana,Jefferson,1.221756711817679
18079,Indiana,Jennings,4.301276417847723
18081,Indiana,Johnson,0.9133898745843958
18083,Indiana,Knox,2.9026235988400835
18085,Indiana,Kosciusko,1.3856733495131672
18087,Indiana,LaGrange,2.4491944557386023
18089,Indiana,Lake,2.704743258088109
18091,Indiana,LaPorte,5.003441460853516
18093,Indiana,Lawrence,3.836687758821167
18095,Indiana,Madison,1.214023842194
18097,Indiana,Marion,0.7602564306293637
18099,Indiana,Marshall,3.735274782731284
18101,Indiana,Martin,1.3316672047941516
18103,Indiana,Miami,3.7015795247914527
18105,Indiana,Monroe,-0.9779964201154516
18107,Indiana,Montgomery,2.712083083448122
18109,Indiana,Morgan,2.4439901976159994
18111,Indiana,Newton,1.8135751027853972
18113,Indiana,Noble,3.797349781844396
18115,Indiana,Ohio,1.0238197597215528
18117,Indiana,Orange,3.4564611523444047
18119,Indiana,Owen,3.4950080686336573
18121,Indiana,Parke,3.140374478721251
18123,Indiana,Perry,2.395032883120073
18125,Indiana,Pike,3.982269435807569
18127,Indiana,Porter,-0.08456694737134482
18129,Indiana,Posey,1.4222323086237512
18131,Indiana,Pulaski,3.8684393418407144
18133,Indiana,Putnam,2.1633571536849043
18135,Indiana,Randolph,3.2623823135891588
18137,Indiana,Ripley,0.8570289322020764
18139,Indiana,Rush,3.4924799025985642
18141,Indiana,St. Joseph,1.3883131006393712
18143,Indiana,Scott,3.1274402221449207
18145,Indiana,Shelby,0.40837554488325295
18147,Indiana,Spencer,2.0805102993425724
18149,Indiana,Starke,4.709294631580998
18151,Indiana,Steuben,1.6261745134663592
18153,Indiana,Sullivan,2.6575749754462077
18155,Indiana,Switzerland,3.4856698646361295
18157,Indiana,Tippecanoe,-2.6876981965087334
18159,Indiana,Tipton,3.421142845576334
18161,Indiana,Union,3.1652419176723967
18163,Indiana,Vanderburgh,2.972594282380201
18165,Indiana,Vermillion,0.9054952218802584
18167,Indiana,Vigo,0.19556304684771503
18169,Indiana,Wabash,0.4028073280814978
18171,Indiana,Warren,-0.9727341737345756
18173,Indiana,Warrick,-1.0815838362031875
18175,Indiana,Washington,1.5277494402954415
18177,Indiana,Wayne,4.821772414446411
18179,Indiana,Wells,1.391231110462068
18181,Indiana,White,3.3352171824344157
18183,Indiana,Whitley,0.600798849210936
40001,Oklahoma,Adair,2.2182430965387487
40003,Oklahoma,Alfalfa,3.708004895770408
40005,Oklahoma,Atoka,5.620312456313985
40009,Oklahoma,Beckham,1.4363922695186062
40011,Oklahoma,Blaine,1.704320988939315
40013,Oklahoma,Bryan,3.8112748997308286
40015,Oklahoma,Caddo,2.1831593915326035
40017,Oklahoma,Canadian,1.742506974484333
40019,Oklahoma,Carter,4.094977017954842
40021,Oklahoma,Cherokee,0.6997024310767084
40023,Oklahoma,Choctaw,4.404282574555231
40025,Oklahoma,Cimarron,4.179912212675429
40027,Oklahoma,Cleveland,2.5121072559538393
40029,Oklahoma,Coal,5.09124620400668
40031,Oklahoma,Comanche,2.0265504616031236
40033,Oklahoma,Cotton,3.2692731612603847
40035,Oklahoma,Craig,1.5349744766841011
40037,Oklahoma,Creek,2.8033781385037853
40039,Oklahoma,Custer,2.371211509281192
40041,Oklahoma,Delaware,3.0499713115016793
40045,Oklahoma,Ellis,1.9915142538371668
40047,Oklahoma,Garfield,0.9233867083442765
40049,Oklahoma,Garvin,6.162119221849219
40051,Oklahoma,Grady,2.5041677064897083
40053,Oklahoma,Grant,4.747557444385684
40055,Oklahoma,Greer,2.5626252601235615
40057,Oklahoma,Harmon,5.965225242777997
40059,Oklahoma,Harper,6.751269470240196
40061,Oklahoma,Haskell,2.387584654643522
40063,Oklahoma,Hughes,2.1363965002877685
